S_type,E_type,S_speed,S_acc,D1,D2,Rs,B,F_type,Rf,Result
0,1,4.94,0.1,1001.71,1103.29,0.78,1,0,0.19,1
2,2,6.44,-3.76,824.78,740.48,0.69,1,2,0.34,-1
0,3,13.71,-0.85,1180.78,965.36,0.34,0,0,0.34,1
1,0,15.16,1.18,1075.29,928.3,0.38,0,1,0.38,1
1,1,16.77,0.46,537.77,525.38,0.5,0,1,0.5,-1
1,3,9.94,1.77,26.93,772.41,0.59,1,0,0.19,-1
1,0,6.26,-2.57,1053.6,382.0,0.13,1,2,0.48,1
3,0,3.15,2.7,225.26,1165.24,0.5,0,3,0.5,1
1,2,1.84,0.88,1160.28,710.15,0.62,0,1,0.62,-1
3,3,4.44,0.54,343.83,137.65,0.5,0,3,0.5,-1
1,2,0.08,-3.45,1112.9,875.22,0.26,0,1,0.26,1
2,1,7.83,2.36,341.1,653.91,0.94,1,0,0.91,-1
3,0,13.89,-2.49,54.87,865.36,0.45,0,3,0.45,-1
0,0,8.07,-3.86,712.03,332.67,0.26,1,2,0.14,1
2,2,7.14,-3.52,532.47,135.59,0.04,1,1,0.26,1
0,1,10.65,1.72,523.25,427.41,0.56,0,0,0.56,-1
2,0,15.19,-2.68,120.41,918.94,0.62,1,0,0.41,-1
2,0,3.02,-1.92,1141.69,525.76,0.46,0,2,0.46,-1
2,3,7.44,-3.12,992.51,1123.44,0.69,1,2,0.24,-1
2,0,15.7,-2.91,1097.82,204.62,0.94,1,2,0.21,1
3,3,12.6,-1.1,1138.19,712.66,0.86,1,2,0.35,-1
1,3,12.62,-1.72,23.67,208.95,0.98,1,1,0.26,-1
1,3,3.7,-4.01,558.56,164.53,0.3,1,0,0.2,1
0,0,6.35,0.93,395.62,79.46,0.42,0,0,0.42,-1
2,2,8.5,1.82,456.89,279.7,0.35,1,2,0.04,1
2,3,6.19,1.3,477.5,376.71,0.64,0,2,0.64,-1
3,2,16.59,-4.82,1031.08,1146.49,0.85,1,0,0.3,1
0,1,4.58,-3.8,1006.67,185.56,0.04,1,2,0.75,1
2,1,16.91,-4.38,595.89,549.09,0.42,0,2,0.42,-1
3,3,1.53,-4.56,637.21,601.75,0.83,1,2,0.14,-1
0,1,11.42,-0.03,783.41,59.08,0.38,0,0,0.38,-1
0,1,0.94,2.07,745.03,738.6,0.98,1,2,0.97,-1
1,3,12.18,2.1,1076.69,366.6,0.87,1,1,0.29,1
0,1,8.72,-3.39,868.26,888.27,0.25,0,0,0.25,1
2,0,10.02,-2.11,433.39,793.59,0.62,0,2,0.62,-1
3,2,1.87,-2.76,1035.52,266.74,0.09,1,2,0.27,1
2,0,6.18,2.56,92.91,115.03,0.35,0,2,0.35,1
3,1,17.8,-1.48,422.77,1014.84,0.15,1,2,0.19,1
0,2,10.42,0.31,988.23,410.99,0.62,1,0,0.59,-1
2,1,6.97,-0.38,642.98,1124.65,0.24,1,1,0.8,-1
0,0,10.89,2.3,124.38,677.68,0.55,0,0,0.55,-1
3,0,11.78,-0.39,983.69,787.53,0.56,0,3,0.56,-1
1,1,16.33,-1.07,950.59,1109.06,0.95,0,1,0.95,1
1,1,9.96,0.09,757.0,328.55,0.21,0,1,0.21,1
1,2,6.33,-0.37,644.04,864.84,0.47,1,1,0.5,-1
2,0,5.21,-1.48,474.09,986.06,0.84,1,1,0.79,-1
2,3,3.19,-0.82,498.53,911.44,0.86,0,2,0.86,-1
1,0,2.15,-2.18,914.89,737.47,0.7,1,1,0.1,-1
2,0,8.73,1.86,237.04,546.64,0.5,0,2,0.5,-1
3,2,13.67,1.71,458.42,487.9,0.77,1,2,0.46,-1
2,1,3.07,0.13,72.69,569.71,0.58,1,2,0.87,-1
3,3,11.28,-3.34,907.54,188.39,0.38,0,3,0.38,-1
1,1,4.43,2.22,70.85,1064.93,0.54,1,0,0.48,-1
1,2,9.63,-3.18,539.43,480.98,0.29,1,1,0.22,1
3,1,17.16,-3.52,296.78,379.78,0.87,1,1,0.24,1
0,1,14.88,-0.15,360.1,41.67,0.01,1,1,0.88,-1
0,2,13.77,-4.13,658.98,437.86,0.82,0,0,0.82,-1
0,2,8.87,-2.07,188.48,892.36,0.03,0,0,0.03,1
1,1,12.91,0.78,1140.56,799.7,0.78,1,0,0.32,-1
2,2,12.22,-4.13,764.27,1023.19,0.16,0,2,0.16,1
0,1,2.82,-1.45,912.07,1052.16,0.61,1,2,0.28,-1
2,2,17.21,-0.62,1058.01,402.64,0.03,1,1,0.97,1
1,1,13.12,-1.93,124.68,74.5,0.28,1,2,0.96,-1
2,1,15.87,2.77,403.53,345.1,0.58,1,2,0.55,-1
0,1,6.4,-4.45,982.96,1111.57,0.72,1,2,0.29,-1
2,3,0.74,-2.06,171.83,800.66,0.42,1,2,0.07,-1
0,2,15.08,2.14,443.52,765.32,0.33,1,0,0.52,1
1,3,9.16,-1.98,573.63,1138.26,0.8,1,2,0.47,-1
3,1,2.79,-1.86,648.65,709.03,0.23,1,0,0.07,1
0,2,2.08,-3.5,205.7,615.94,0.06,1,0,0.49,-1
3,0,5.06,0.16,348.73,146.43,0.49,0,3,0.49,-1
0,2,3.48,-0.42,1080.18,901.8,0.3,0,0,0.3,1
0,2,17.39,-1.18,755.42,523.07,0.09,1,1,0.86,1
1,2,11.67,2.42,449.12,1056.85,0.48,0,1,0.48,1
3,1,16.25,-3.72,81.12,670.02,0.7,1,0,0.1,1
1,3,12.46,1.68,212.2,1071.18,0.4,1,0,0.86,-1
2,2,11.56,0.9,450.31,256.96,0.26,0,2,0.26,1
0,2,14.22,0.08,712.59,339.9,0.72,0,0,0.72,-1
3,1,6.94,-1.85,800.11,458.03,0.67,0,3,0.67,-1
2,1,2.01,-2.84,888.56,299.22,0.55,0,2,0.55,-1
3,2,12.17,0.55,247.64,1090.0,0.27,1,1,0.3,-1
3,1,16.62,0.34,1005.52,626.41,0.55,1,1,0.09,1
2,0,4.18,0.0,817.45,567.61,0.6,0,2,0.6,-1
2,2,13.22,-1.16,385.4,822.68,0.15,1,2,0.91,-1
3,3,4.87,-1.51,32.44,407.02,0.0,0,3,0.0,1
0,3,11.05,-4.59,880.99,568.19,0.79,0,0,0.79,-1
0,1,5.19,-3.01,539.16,357.06,0.1,1,1,0.24,1
2,3,10.52,-3.37,933.41,682.7,0.06,0,2,0.06,1
2,2,4.77,-0.25,210.51,92.4,0.79,1,1,0.14,-1
1,2,3.3,-2.51,624.64,770.61,0.61,0,1,0.61,-1
3,1,16.21,-0.3,325.39,714.64,0.99,1,2,0.42,-1
2,2,3.29,-4.2,967.78,299.39,0.54,0,2,0.54,-1
2,1,11.02,-2.85,547.19,958.31,0.44,0,2,0.44,-1
2,0,17.63,1.42,525.63,1168.06,0.11,1,2,0.81,1
3,1,6.89,0.22,254.87,62.46,0.25,0,3,0.25,1
3,3,13.15,0.04,697.79,894.14,0.66,0,3,0.66,-1
2,3,6.2,1.87,1136.89,337.96,0.93,0,2,0.93,-1
3,0,4.89,-3.56,564.46,273.84,0.8,0,3,0.8,-1
0,3,0.53,-0.58,575.18,27.14,0.9,1,2,0.53,-1
0,1,2.34,1.95,1030.89,254.75,0.91,1,2,0.33,-1
0,2,1.89,-4.98,1005.44,945.64,0.81,1,1,0.9,-1
0,1,7.68,-3.81,406.48,391.77,0.62,0,0,0.62,-1
3,3,6.35,-2.95,278.77,358.14,0.92,1,2,0.21,-1
3,1,5.17,-3.67,481.24,856.61,0.49,1,2,0.87,-1
0,1,10.6,0.15,316.91,1197.19,0.33,1,0,0.67,-1
1,1,16.1,-3.66,304.38,158.64,0.97,0,1,0.97,-1
0,3,5.38,2.99,68.34,500.8,0.3,1,0,0.99,1
1,3,13.6,-4.76,88.05,555.2,0.65,0,1,0.65,-1
0,3,17.79,1.28,475.27,634.99,0.42,0,0,0.42,-1
0,1,10.38,-4.61,1020.91,343.73,0.06,1,2,0.08,1
3,3,13.8,2.73,1057.35,406.87,0.82,1,1,0.23,1
2,3,0.69,-4.51,1068.71,85.52,0.76,0,2,0.76,-1
1,3,11.74,-3.42,1145.59,545.72,0.49,0,1,0.49,-1
0,2,8.35,-4.25,156.47,1118.28,0.03,1,2,0.04,1
1,2,10.81,-2.37,977.51,795.54,0.89,0,1,0.89,-1
1,2,6.5,-3.53,843.66,865.26,0.31,0,1,0.31,-1
0,3,1.57,-3.36,689.64,862.65,0.32,0,0,0.32,-1
3,3,13.21,-2.14,740.46,708.98,0.42,1,2,0.46,-1
2,0,15.73,1.86,1160.73,1009.1,0.47,1,1,0.61,-1
2,1,4.85,-1.76,323.07,729.72,0.36,0,2,0.36,-1
2,1,10.81,0.65,1081.61,661.35,0.94,0,2,0.94,-1
2,0,11.3,2.87,906.09,1010.89,0.81,0,2,0.81,1
3,3,16.93,-2.34,743.13,1184.45,0.28,0,3,0.28,1
0,3,17.32,-3.69,884.74,1173.67,0.09,0,0,0.09,1
3,2,8.99,0.83,1142.09,987.51,0.66,1,1,0.31,-1
3,1,6.21,-3.92,645.31,208.71,0.14,0,3,0.14,1
1,0,1.42,-4.9,117.27,439.32,0.86,1,0,0.96,-1
0,0,0.66,-0.72,398.39,829.63,0.15,0,0,0.15,1
1,3,3.59,-0.58,56.57,70.97,0.85,0,1,0.85,-1
1,2,7.84,-2.59,192.25,62.82,0.93,1,1,0.65,-1
2,3,0.56,0.02,1104.66,288.91,0.64,0,2,0.64,-1
1,2,8.58,-0.95,542.47,726.58,0.73,0,1,0.73,-1
1,1,17.79,-2.34,224.39,470.61,0.77,0,1,0.77,-1
2,2,12.91,2.05,1197.87,590.79,0.45,1,2,0.76,1
1,1,3.0,-4.57,381.05,199.82,0.62,0,1,0.62,-1
0,3,6.46,2.62,318.37,345.92,0.78,0,0,0.78,-1
2,1,14.23,-2.99,262.27,768.75,0.82,1,1,0.99,-1
3,0,12.0,-0.37,23.26,1062.78,0.72,0,3,0.72,-1
2,0,7.52,-4.43,1010.74,312.01,0.8,0,2,0.8,-1
0,1,14.35,2.03,707.68,1062.42,0.73,0,0,0.73,1
2,3,5.96,1.99,156.74,275.24,0.3,0,2,0.3,-1
1,0,4.8,2.77,920.27,144.25,0.5,1,2,0.01,1
1,1,6.16,-2.67,701.12,1035.94,0.26,1,0,0.43,-1
2,0,12.93,1.82,504.94,322.6,0.97,1,2,0.76,-1
0,3,14.49,-4.43,334.05,1165.58,0.1,0,0,0.1,1
2,0,14.39,2.06,887.54,1187.43,0.54,1,0,0.78,-1
2,3,16.7,-1.36,752.07,805.68,0.34,0,2,0.34,1
3,1,6.64,-1.53,1020.93,556.01,0.19,1,2,0.72,1
3,0,9.49,-4.53,1126.33,1127.03,0.73,1,1,0.42,-1
1,3,7.9,0.42,876.22,44.82,0.87,1,0,0.9,-1
3,1,8.82,-3.44,840.68,197.77,0.66,0,3,0.66,-1
0,2,7.46,-4.93,489.31,994.86,0.05,1,0,0.92,-1
1,1,12.91,-1.85,56.92,743.22,1.0,1,2,0.43,-1
2,3,16.29,0.68,32.05,817.04,0.1,1,0,0.9,1
2,2,12.46,-0.05,1115.33,405.53,0.67,1,0,0.85,-1
3,0,2.27,1.18,309.41,562.88,0.48,0,3,0.48,-1
3,3,7.81,-3.7,962.18,1134.49,0.72,1,0,0.59,-1
1,2,12.29,2.98,1077.51,157.7,0.19,0,1,0.19,1
2,0,17.18,-3.85,555.08,1144.5,0.59,0,2,0.59,1
3,0,0.63,1.3,675.06,347.65,0.03,1,0,0.09,1
2,1,4.2,-0.23,1034.53,937.51,0.55,1,0,0.26,1
2,0,4.17,-3.87,1177.14,1099.41,0.76,0,2,0.76,1
3,3,7.02,2.35,564.71,1132.77,0.9,0,3,0.9,1
2,2,8.01,-0.6,171.26,1003.18,0.65,0,2,0.65,-1
3,1,0.15,0.52,402.77,537.14,0.18,0,3,0.18,1
0,3,9.99,0.13,1168.05,791.84,0.04,1,0,0.96,1
0,2,13.62,-1.37,777.7,244.01,0.69,0,0,0.69,-1
2,3,1.3,-4.17,733.95,519.52,0.87,1,2,0.81,-1
2,3,2.09,-3.43,1113.22,1097.74,0.52,1,0,0.1,1
3,1,12.49,-1.44,653.25,565.98,0.79,1,2,0.06,-1
3,3,12.02,2.32,1082.35,330.13,0.15,0,3,0.15,1
1,1,10.15,-2.6,88.72,1026.42,0.56,1,2,0.53,-1
1,1,15.67,-1.37,429.94,251.21,0.07,1,2,0.29,1
2,2,9.75,-0.35,799.52,402.19,0.65,1,0,0.26,-1
0,2,4.13,-2.4,80.78,859.51,0.62,1,2,0.32,-1
0,1,1.35,-0.32,114.69,756.4,0.52,1,0,0.84,-1
2,1,13.14,-4.45,1120.24,1104.47,0.03,0,2,0.03,1
1,0,17.95,1.45,1158.04,194.99,0.21,0,1,0.21,1
3,2,14.51,-2.12,895.86,757.71,0.72,1,1,0.53,-1
2,2,6.21,-2.49,408.9,898.66,0.4,1,0,0.24,-1
1,3,11.31,1.88,268.87,279.08,0.14,1,0,0.23,1
1,1,7.07,-2.19,177.12,1144.64,0.77,0,1,0.77,-1
1,2,16.78,0.53,455.65,634.56,0.38,1,0,0.94,1
3,0,7.88,2.74,717.33,897.65,0.91,0,3,0.91,-1
0,0,3.71,-2.97,858.5,393.83,0.96,0,0,0.96,-1
0,3,16.38,-3.57,812.57,1084.02,0.59,1,2,0.08,1
3,0,13.48,-2.39,406.02,1188.57,0.17,1,1,0.52,-1
0,3,5.6,-0.65,657.78,646.9,0.48,1,1,0.91,-1
0,3,1.72,2.97,687.92,1012.21,0.3,0,0,0.3,1
3,1,13.59,0.55,718.47,1040.03,0.65,1,0,1.0,-1
0,3,10.73,-0.81,1115.17,29.1,0.78,1,0,0.07,1
1,0,4.86,0.37,525.37,1185.45,0.77,0,1,0.77,-1
0,2,2.4,-2.54,191.06,482.71,0.09,1,0,0.38,-1
0,0,1.09,0.33,58.01,320.99,0.11,0,0,0.11,1
1,2,12.12,2.98,318.29,737.62,0.22,1,2,0.44,1
1,1,4.32,-3.09,323.04,756.0,0.67,1,2,0.34,-1
2,2,4.67,-3.65,440.75,921.23,0.13,0,2,0.13,1
0,3,15.8,-0.25,733.83,770.06,0.9,1,0,0.7,-1
2,2,16.51,-0.12,454.45,840.53,0.85,1,1,0.53,-1
1,2,8.94,2.86,836.35,513.67,0.07,0,1,0.07,1
0,0,17.42,-1.88,264.51,927.22,0.36,1,0,0.34,1
0,2,2.12,2.95,251.5,348.77,0.72,0,0,0.72,-1
3,2,2.07,-3.21,886.6,310.51,0.39,1,0,0.45,-1
3,2,17.73,-3.68,347.48,292.01,0.92,1,1,0.91,-1
0,3,9.42,-3.27,1197.81,654.16,0.86,1,1,0.99,-1
0,3,14.14,0.11,362.01,172.47,0.65,1,2,0.43,-1
1,3,15.16,-2.84,301.19,281.72,0.63,1,2,0.34,-1
1,3,3.21,2.35,193.17,656.18,0.27,1,1,0.48,1
1,2,16.68,-4.06,1053.69,308.31,0.07,0,1,0.07,1
2,1,13.11,-4.26,690.78,789.06,0.33,0,2,0.33,-1
3,0,4.27,-2.81,925.88,287.84,0.88,1,2,0.29,-1
1,1,1.67,-1.19,43.0,985.65,0.34,0,1,0.34,-1
0,3,9.38,2.72,219.79,357.88,0.44,0,0,0.44,-1
1,3,15.55,1.66,192.05,115.83,0.31,1,2,0.36,-1
3,2,11.26,-2.97,1191.77,476.38,0.63,1,1,0.42,-1
3,2,12.73,0.36,1093.72,292.02,0.51,1,2,0.98,-1
1,0,5.98,-4.14,926.43,247.05,0.61,0,1,0.61,-1
1,2,1.41,-1.6,740.36,605.22,0.77,0,1,0.77,-1
1,1,15.39,1.43,770.3,693.89,0.96,1,0,0.0,-1
1,2,16.46,2.86,888.62,857.24,0.18,1,1,0.33,1
1,2,5.14,1.86,805.4,885.33,0.35,0,1,0.35,-1
1,1,4.98,2.97,287.46,142.6,0.54,0,1,0.54,-1
2,1,7.22,-3.72,73.7,522.74,0.08,0,2,0.08,1
2,2,6.41,-1.28,1107.16,144.37,0.51,1,2,0.18,1
0,0,13.35,-3.64,164.79,949.64,0.92,1,0,0.16,-1
1,2,5.91,-3.86,1077.11,810.52,0.7,1,1,0.13,1
0,0,3.98,-2.68,503.22,688.46,0.23,1,1,0.32,-1
0,1,14.92,2.48,1076.94,705.91,0.39,0,0,0.39,1
1,0,16.12,0.76,851.96,1016.98,0.39,1,0,0.74,1
1,3,3.63,0.45,959.42,810.19,0.0,0,1,0.0,1
1,1,8.73,-1.51,263.27,37.48,0.39,1,2,0.31,-1
1,0,12.86,-2.01,442.8,453.24,0.64,1,0,0.34,-1
3,3,11.02,-2.4,151.4,171.92,0.73,1,0,0.13,-1
0,2,1.52,-2.16,675.48,775.23,0.9,0,0,0.9,-1
3,0,2.21,-2.88,1088.14,632.02,0.28,1,0,0.27,1
2,2,7.13,1.16,363.47,799.68,0.9,0,2,0.9,-1
2,1,12.78,-2.49,1104.04,1129.2,0.51,0,2,0.51,1
3,0,17.02,-4.17,953.85,549.99,0.3,0,3,0.3,1
2,3,12.38,-2.93,849.57,346.44,0.88,1,1,0.95,-1
2,2,2.57,-0.86,108.36,495.95,0.16,1,0,0.64,-1
0,1,6.22,-0.58,845.49,248.12,0.32,1,0,0.61,-1
0,1,6.49,-3.05,1026.58,319.23,0.6,0,0,0.6,-1
1,1,12.23,-1.01,575.33,589.69,0.42,1,1,0.75,-1
2,0,15.09,-1.84,805.74,346.05,0.95,0,2,0.95,-1
1,0,9.85,-1.99,262.35,1057.13,0.85,1,1,0.76,-1
1,0,11.76,-0.74,847.18,760.45,0.51,1,0,0.26,-1
2,3,11.44,2.72,124.3,897.56,0.95,0,2,0.95,-1
1,2,4.74,-3.81,443.43,838.6,0.77,1,0,0.89,-1
0,2,9.36,-1.36,159.27,1158.18,0.21,0,0,0.21,1
0,1,8.27,-1.34,158.08,988.48,0.67,0,0,0.67,-1
3,0,3.44,-2.12,117.83,211.16,0.64,0,3,0.64,-1
2,0,14.69,2.79,300.91,169.46,0.89,1,1,0.28,1
3,2,8.64,-1.72,262.32,34.75,0.46,0,3,0.46,-1
0,1,15.23,-0.63,884.31,664.4,0.78,1,0,0.9,-1
1,0,1.12,2.89,529.48,1064.47,0.24,0,1,0.24,1
3,0,14.37,-4.23,300.76,492.4,0.0,0,3,0.0,1
3,2,6.33,-4.83,365.56,271.54,0.41,1,0,0.48,-1
0,0,9.82,-2.36,736.03,177.0,0.74,0,0,0.74,-1
1,1,16.18,0.4,1043.81,389.79,0.39,1,0,0.32,1
2,0,2.72,2.7,207.54,80.35,0.71,1,1,0.88,-1
3,2,15.39,0.47,817.57,388.51,0.93,1,2,0.24,-1
2,0,12.78,-0.27,825.11,702.96,0.16,0,2,0.16,1
0,3,2.36,-2.47,80.35,958.92,0.85,1,2,0.6,-1
2,1,17.53,0.44,222.97,782.72,0.63,1,1,0.76,-1
2,3,14.08,-0.48,800.27,709.44,0.13,1,2,0.51,-1
3,0,0.27,-4.65,372.3,184.08,0.57,0,3,0.57,-1
3,0,11.33,-4.3,1189.12,388.75,0.79,0,3,0.79,-1
0,3,16.17,-0.45,372.44,628.4,0.96,1,1,0.55,-1
3,2,4.05,-3.46,470.13,766.24,0.68,1,2,0.19,-1
1,1,1.82,2.6,592.68,362.75,0.68,0,1,0.68,-1
1,0,12.39,-2.57,527.24,168.22,0.5,1,2,0.22,-1
2,0,5.21,0.75,169.17,400.7,0.5,1,0,0.15,-1
1,1,13.49,1.44,336.19,675.89,0.38,1,2,0.92,-1
3,2,13.99,-4.82,93.94,551.75,0.64,0,3,0.64,-1
0,0,0.62,1.81,1180.19,87.55,0.68,1,2,0.21,1
2,3,14.12,1.64,285.92,975.08,0.67,0,2,0.67,-1
2,2,15.82,0.57,717.45,594.43,0.41,0,2,0.41,-1
3,3,7.33,-0.91,809.99,1117.96,0.97,0,3,0.97,-1
1,1,3.08,-3.07,925.34,365.21,0.62,0,1,0.62,-1
0,2,16.1,0.75,530.66,1044.83,0.2,0,0,0.2,1
3,1,2.82,0.93,1020.06,1092.49,0.87,0,3,0.87,1
2,3,8.98,-2.1,61.75,981.68,0.21,1,0,0.88,-1
3,0,13.5,0.7,815.79,60.6,0.68,1,2,0.46,-1
2,0,7.25,-1.55,1094.66,743.01,0.61,1,1,0.18,1
3,2,14.02,-3.91,690.45,395.87,0.95,0,3,0.95,-1
3,0,16.21,2.79,893.5,794.71,0.2,1,2,0.51,1
2,1,7.46,-2.94,524.81,127.31,0.54,0,2,0.54,-1
3,2,12.12,0.09,1082.88,91.83,0.41,1,0,0.3,-1
3,2,4.04,-1.82,186.12,470.53,0.35,1,1,0.11,1
2,0,8.19,-0.14,248.03,1013.08,0.34,0,2,0.34,1
3,1,5.04,-3.61,333.63,1127.9,0.61,1,1,0.83,-1
3,1,5.0,1.97,434.78,560.47,0.91,1,0,0.66,-1
2,0,6.26,0.1,758.19,686.63,0.54,1,1,0.24,-1
1,1,0.64,-4.08,1190.33,708.45,0.57,0,1,0.57,-1
2,1,11.03,2.87,664.56,55.74,0.59,1,1,0.79,-1
0,0,14.86,-3.12,1063.11,976.62,0.57,1,2,0.12,1
3,0,14.49,1.59,205.75,115.35,0.9,1,1,0.79,-1
1,1,9.05,-1.29,150.0,195.09,0.47,0,1,0.47,-1
2,2,2.25,-1.8,871.75,297.97,0.62,0,2,0.62,-1
3,3,2.02,-4.03,450.8,453.32,0.54,0,3,0.54,-1
2,0,6.96,2.24,762.69,29.03,0.85,1,1,0.37,-1
2,0,10.09,2.16,528.45,481.73,0.7,1,1,0.71,-1
2,1,7.0,-4.18,202.8,258.13,0.25,1,2,0.44,-1
0,2,5.46,-2.96,44.33,962.55,0.49,1,0,0.67,-1
0,3,13.21,0.28,518.39,940.1,0.89,0,0,0.89,-1
2,0,10.52,-0.91,54.29,339.04,0.72,0,2,0.72,-1
0,0,12.59,1.6,482.54,722.6,0.28,1,2,0.82,-1
1,1,1.8,-4.39,1047.12,623.18,0.76,1,1,0.33,-1
2,0,3.26,2.74,477.75,244.39,0.9,0,2,0.9,-1
3,3,8.13,-3.38,163.02,865.8,0.36,0,3,0.36,-1
2,0,4.93,1.18,1125.43,745.15,0.95,0,2,0.95,-1
2,1,7.42,-0.36,923.94,135.87,0.52,1,0,0.87,-1
2,2,9.73,-1.1,1064.54,396.5,0.17,0,2,0.17,1
3,0,12.84,-3.63,947.38,267.71,0.14,0,3,0.14,1
2,0,14.11,-0.0,964.68,165.9,0.57,1,2,0.02,-1
0,3,6.92,2.23,359.94,946.76,0.49,1,0,0.23,1
0,3,11.27,-4.93,725.72,23.5,0.83,1,2,0.36,-1
1,1,3.74,2.54,173.46,788.56,0.14,0,1,0.14,1
3,3,16.59,-1.21,1052.56,46.53,0.92,1,1,0.29,1
2,1,1.19,-0.94,753.85,561.42,0.15,1,1,0.76,-1
2,1,14.48,1.04,85.91,725.41,0.77,0,2,0.77,-1
3,1,10.95,-3.73,272.01,347.78,0.42,0,3,0.42,-1
0,0,13.33,-0.93,258.87,363.63,0.18,1,1,0.73,-1
2,1,7.12,2.21,918.52,1105.96,0.7,1,2,0.95,-1
1,3,3.48,-1.71,933.23,559.99,0.91,0,1,0.91,-1
2,0,0.79,-1.87,460.0,848.11,0.56,0,2,0.56,-1
0,0,14.68,1.18,1193.81,220.23,0.9,1,1,0.66,-1
1,1,7.54,-4.92,856.99,784.72,0.33,0,1,0.33,-1
0,0,7.61,-0.87,763.86,646.11,0.94,1,1,0.5,-1
0,1,15.25,-1.87,395.8,386.28,0.71,1,1,0.63,-1
2,2,13.3,-0.28,445.89,744.67,0.59,0,2,0.59,-1
1,1,6.01,-2.93,727.32,575.73,0.33,1,2,0.34,-1
0,0,10.33,-2.99,986.19,514.15,0.91,0,0,0.91,-1
3,2,11.33,-1.81,201.65,101.84,0.76,0,3,0.76,-1
2,0,10.55,-3.78,489.16,657.58,0.06,0,2,0.06,1
2,2,10.82,-0.73,248.19,34.88,0.77,0,2,0.77,-1
2,3,8.5,-3.96,331.61,808.19,0.73,1,2,0.78,-1
3,3,17.71,-1.14,862.68,606.16,0.86,0,3,0.86,-1
1,3,4.42,2.55,907.87,834.9,0.69,0,1,0.69,-1
0,1,3.11,-1.35,81.74,83.23,0.85,0,0,0.85,-1
2,0,12.02,-4.9,154.98,104.98,0.43,0,2,0.43,-1
3,2,12.81,0.73,251.24,1148.11,0.17,1,2,0.11,1
1,0,7.27,0.02,643.8,759.29,0.56,1,0,0.15,-1
0,1,4.63,-0.07,1167.35,742.39,0.23,0,0,0.23,1
1,3,0.83,-2.52,373.27,477.38,0.21,0,1,0.21,1
2,3,12.8,-0.59,793.15,816.97,0.78,0,2,0.78,-1
2,3,2.24,0.9,632.3,946.11,0.72,1,0,0.39,-1
0,0,16.78,1.44,634.24,153.45,0.48,1,0,0.25,1
1,2,0.92,-1.05,189.2,557.08,0.3,1,2,0.56,-1
2,1,15.64,-0.75,668.08,218.64,0.67,0,2,0.67,-1
3,0,17.38,-4.88,423.81,1048.29,0.22,0,3,0.22,1
3,0,0.48,-4.81,359.93,524.49,0.63,1,2,0.04,-1
2,3,7.27,1.32,1027.96,689.13,0.06,0,2,0.06,1
3,0,13.26,-4.72,154.51,643.91,0.66,0,3,0.66,-1
2,0,3.19,2.89,1059.16,857.73,0.0,1,0,0.84,1
3,3,7.22,0.31,254.7,847.73,0.65,1,1,0.91,-1
3,1,14.06,0.72,781.53,513.18,0.26,1,1,0.2,1
0,2,7.25,0.16,576.74,979.34,0.04,1,1,0.22,1
0,0,5.91,-1.27,939.52,569.03,0.29,1,2,0.69,-1
3,3,8.78,-2.06,472.61,1161.98,0.83,0,3,0.83,-1
1,2,0.1,-4.27,1091.35,88.19,0.6,0,1,0.6,-1
3,0,16.25,-4.82,419.05,556.66,0.31,0,3,0.31,1
1,1,14.75,-0.6,871.28,1099.14,0.65,0,1,0.65,-1
2,3,12.59,-3.26,797.57,1040.62,0.22,0,2,0.22,1
0,1,4.69,-0.37,567.77,920.73,0.07,1,2,0.69,-1
2,1,0.99,1.88,946.92,979.49,0.38,0,2,0.38,-1
3,2,3.45,-3.1,1027.47,280.3,0.97,0,3,0.97,-1
0,2,1.55,-0.71,1146.33,57.67,0.14,0,0,0.14,1
2,0,12.04,0.95,213.81,1174.9,0.39,1,0,0.86,-1
1,2,3.63,-0.46,440.76,651.22,0.85,1,0,0.2,-1
3,2,9.31,1.75,802.6,522.01,0.78,0,3,0.78,-1
3,2,13.58,-1.96,477.72,1088.85,0.63,1,2,0.73,-1
0,1,13.86,1.39,785.3,943.85,0.41,1,1,0.14,-1
1,2,13.66,-2.62,274.17,893.69,0.59,1,1,0.64,-1
0,1,9.03,2.08,287.46,73.05,0.15,1,1,0.45,1
1,0,9.59,-1.03,187.3,386.1,0.08,0,1,0.08,1
2,3,5.02,0.33,622.23,1051.21,0.59,1,2,0.19,-1
0,1,7.68,1.47,602.32,564.91,0.48,1,0,0.56,-1
0,3,8.1,-0.48,128.79,752.9,0.42,1,2,0.33,-1
0,1,9.25,1.71,515.77,1042.45,0.95,1,0,0.6,-1
0,2,17.03,2.98,21.99,818.01,0.87,0,0,0.87,1
1,1,11.98,0.88,919.86,143.91,0.05,0,1,0.05,1
0,1,17.65,-0.96,473.84,1006.46,0.72,1,1,0.25,1
3,3,5.45,2.53,316.75,397.08,0.14,0,3,0.14,1
2,2,2.15,-3.31,526.76,47.03,0.23,1,0,0.76,-1
1,2,17.15,0.22,1145.81,637.86,0.51,0,1,0.51,1
3,1,0.52,-3.07,633.78,277.98,0.47,1,0,0.86,-1
3,2,9.26,-1.89,395.12,296.48,0.56,1,2,0.04,-1
1,2,0.94,2.03,880.92,331.35,0.8,1,1,0.81,-1
1,3,17.08,0.3,940.36,140.93,0.3,1,2,0.92,1
0,2,5.47,-3.57,973.73,945.75,0.23,0,0,0.23,1
